"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"929","Nom_929","Prenom_929","Analyste","5","Marketing","2021-04-06","","Активен","1079","5,32","2021","75,58","77,33","Средняя","2024-10-01"
"665","Nom_665","Prenom_665","Finance","3","Informatique","2021-04-05","","Активен","2285","5,32","2021","71,58","67","Средняя","2024-10-01"
"474","Nom_474","Prenom_474","Manager","4","Data & Analytics","2021-04-07","","Активен","3231","5,32","2021","73,83","80","Высокая","2024-10-01"
"814","Nom_814","Prenom_814","Finance","5","Marketing","2021-04-08","","Активен","1769","5,31","2021","83,67","73,33","Средняя","2024-10-01"
"540","Nom_540","Prenom_540","Analyste","3","Informatique","2021-04-10","","Активен","3294","5,31","2021","75,83","73","Средняя","2024-10-01"
"1091","Nom_1091","Prenom_1091","Finance","4","Data & Analytics","2021-04-10","","Активен","3360","5,31","2021","76,17","78","Средняя","2024-10-01"
"45","Nom_45","Prenom_45","Manager","1","Ressources Humaines","2021-04-11","","Активен","2148","5,31","2021","71,5","69,33","Средняя","2024-10-01"
"1230","Nom_1230","Prenom_1230","Finance","7","Service Client","2021-04-15","","Активен","3736","5,3","2021","77,58","67","Средняя","2024-10-01"
"271","Nom_271","Prenom_271","Finance","9","Juridique","2021-04-15","","Активен","4988","5,3","2021","72,42","67,33","Средняя","2024-10-01"
"1071","Nom_1071","Prenom_1071","RH","10","Direction Générale","2021-04-17","","Активен","1597","5,29","2021","81,92","80","Высокая","2024-10-01"
"507","Nom_507","Prenom_507","Manager","5","Marketing","2021-04-17","","Активен","2056","5,29","2021","73,67","63,33","Средняя","2024-10-01"
"51","Nom_51","Prenom_51","Developpeur","4","Data & Analytics","2021-04-20","","Активен","1050","5,28","2021","68,58","61,67","Средняя","2024-10-01"
"1188","Nom_1188","Prenom_1188","Finance","1","Ressources Humaines","2021-04-22","","Активен","3195","5,28","2021","71,42","62","Средняя","2024-10-01"
"1373","Nom_1373","Prenom_1373","Developpeur","8","Opérations","2021-04-23","","Активен","1073","5,27","2021","74,75","62,67","Средняя","2024-10-01"
"654","Nom_654","Prenom_654","Finance","1","Ressources Humaines","2021-04-28","","Активен","1815","5,26","2021","75,08","70,33","Средняя","2024-10-01"
"1046","Nom_1046","Prenom_1046","Developpeur","3","Informatique","2021-04-27","","Активен","4434","5,26","2021","72,58","65,67","Средняя","2024-10-01"
"1489","Nom_1489","Prenom_1489","Developpeur","6","Ventes","2021-04-28","","Активен","3012","5,26","2021","72,92","65,33","Средняя","2024-10-01"
"1294","Nom_1294","Prenom_1294","Finance","2","Finance","2021-04-30","","Активен","4429","5,25","2021","82,25","82","Высокая","2024-10-01"
"454","Nom_454","Prenom_454","Manager","4","Data & Analytics","2021-05-03","","Активен","2524","5,25","2021","74,75","62","Средняя","2024-10-01"
"993","Nom_993","Prenom_993","Finance","5","Marketing","2021-05-02","","Активен","2905","5,25","2021","76,17","83","Высокая","2024-10-01"
"925","Nom_925","Prenom_925","RH","6","Ventes","2021-05-02","","Активен","2494","5,25","2021","68,25","72,67","Средняя","2024-10-01"
"724","Nom_724","Prenom_724","Analyste","9","Juridique","2021-04-30","","Активен","4654","5,25","2021","82,25","84,67","Высокая","2024-10-01"
"628","Nom_628","Prenom_628","RH","9","Juridique","2021-05-01","","Активен","2436","5,25","2021","77,58","80","Высокая","2024-10-01"
"28","Nom_28","Prenom_28","RH","5","Marketing","2021-05-06","","Активен","4352","5,24","2021","72,33","66,67","Средняя","2024-10-01"
"572","Nom_572","Prenom_572","Finance","10","Direction Générale","2021-05-10","","Активен","4770","5,23","2021","72","68,33","Средняя","2024-10-01"
"1007","Nom_1007","Prenom_1007","RH","1","Ressources Humaines","2021-05-08","2026-09-29","Активен","1452","5,23","2021","77,17","63","Средняя","2024-10-01"
"1357","Nom_1357","Prenom_1357","Finance","2","Finance","2021-05-14","","Активен","2561","5,22","2021","71,58","75","Средняя","2024-10-01"
"1201","Nom_1201","Prenom_1201","RH","9","Juridique","2020-07-01","2025-09-15","Уволен","2514","5,21","2020","78,58","86,67","Высокая","2024-10-01"
"1480","Nom_1480","Prenom_1480","Developpeur","1","Ressources Humaines","2019-10-12","2024-12-27","Уволен","1415","5,21","2019","87,83","77","Средняя","2024-10-01"
"528","Nom_528","Prenom_528","Developpeur","3","Informatique","2021-05-16","","Активен","4547","5,21","2021","80,17","82,33","Высокая","2024-10-01"
"700","Nom_700","Prenom_700","Analyste","6","Ventes","2021-05-16","","Активен","3218","5,21","2021","74,58","61,67","Средняя","2024-10-01"
"1387","Nom_1387","Prenom_1387","Finance","1","Ressources Humaines","2021-05-21","","Активен","1422","5,2","2021","69,67","76","Средняя","2024-10-01"
"8","Nom_8","Prenom_8","Finance","9","Juridique","2021-05-21","","Активен","1445","5,2","2021","70,25","54,67","Низкая","2024-10-01"
"884","Nom_884","Prenom_884","Finance","9","Juridique","2021-05-18","","Активен","3454","5,2","2021","77,25","70,33","Средняя","2024-10-01"
"310","Nom_310","Prenom_310","Analyste","6","Ventes","2021-05-21","","Активен","3454","5,2","2021","73,75","70,67","Средняя","2024-10-01"
"162","Nom_162","Prenom_162","Manager","10","Direction Générale","2021-05-20","","Активен","3361","5,2","2021","72","67,67","Средняя","2024-10-01"
"701","Nom_701","Prenom_701","RH","4","Data & Analytics","2021-05-22","","Активен","4998","5,19","2021","76,58","72,33","Средняя","2024-10-01"
"742","Nom_742","Prenom_742","Developpeur","5","Marketing","2019-04-19","2024-06-25","Уволен","4162","5,19","2019","79,42","79","Средняя","2024-10-01"
"1286","Nom_1286","Prenom_1286","Manager","1","Ressources Humaines","2021-05-22","","Активен","926","5,19","2021","78,92","79,33","Средняя","2024-10-01"
"796","Nom_796","Prenom_796","RH","7","Service Client","2021-05-25","","Активен","2702","5,19","2021","71,08","61,33","Средняя","2024-10-01"
"1469","Nom_1469","Prenom_1469","Manager","9","Juridique","2021-05-25","","Активен","2611","5,19","2021","74","65,33","Средняя","2024-10-01"
"361","Nom_361","Prenom_361","Developpeur","8","Opérations","2021-05-27","","Активен","4016","5,18","2021","76,92","77,67","Средняя","2024-10-01"
"403","Nom_403","Prenom_403","Developpeur","7","Service Client","2021-05-28","","Активен","2374","5,18","2021","78,08","85,67","Высокая","2024-10-01"
"1175","Nom_1175","Prenom_1175","Finance","4","Data & Analytics","2021-05-26","","Активен","4533","5,18","2021","69,58","69","Средняя","2024-10-01"
"523","Nom_523","Prenom_523","Analyste","7","Service Client","2021-05-26","","Активен","4833","5,18","2021","78,5","75","Средняя","2024-10-01"
"913","Nom_913","Prenom_913","RH","2","Finance","2021-05-26","","Активен","984","5,18","2021","74,75","80,33","Высокая","2024-10-01"
"325","Nom_325","Prenom_325","Manager","8","Opérations","2021-05-30","","Активен","4770","5,17","2021","74,17","67","Средняя","2024-10-01"
"1212","Nom_1212","Prenom_1212","Finance","3","Informatique","2021-05-30","","Активен","4296","5,17","2021","74,25","61,67","Средняя","2024-10-01"
"964","Nom_964","Prenom_964","Analyste","2","Finance","2021-05-30","","Активен","1415","5,17","2021","72,25","63,33","Средняя","2024-10-01"
"1118","Nom_1118","Prenom_1118","RH","7","Service Client","2021-06-01","","Активен","1492","5,17","2021","81","83","Высокая","2024-10-01"
"839","Nom_839","Prenom_839","Finance","4","Data & Analytics","2021-06-04","","Активен","4819","5,16","2021","71,58","75,67","Средняя","2024-10-01"
"728","Nom_728","Prenom_728","Manager","9","Juridique","2021-06-03","","Активен","2025","5,16","2021","77,25","68,33","Средняя","2024-10-01"
"525","Nom_525","Prenom_525","RH","3","Informatique","2021-06-02","","Активен","3990","5,16","2021","77,17","76","Средняя","2024-10-01"
"280","Nom_280","Prenom_280","Analyste","7","Service Client","2021-06-02","","Активен","1941","5,16","2021","79,83","94","Высокая","2024-10-01"
"1414","Nom_1414","Prenom_1414","Developpeur","9","Juridique","2021-06-06","","Активен","3044","5,15","2021","73,25","70,67","Средняя","2024-10-01"
"734","Nom_734","Prenom_734","Developpeur","4","Data & Analytics","2021-06-09","","Активен","4522","5,14","2021","73,75","62,67","Средняя","2024-10-01"
"168","Nom_168","Prenom_168","Analyste","3","Informatique","2021-06-10","","Активен","3352","5,14","2021","80,17","88,67","Высокая","2024-10-01"
"815","Nom_815","Prenom_815","Analyste","5","Marketing","2021-06-13","","Активен","1894","5,13","2021","72,25","67,67","Средняя","2024-10-01"
"1254","Nom_1254","Prenom_1254","Finance","2","Finance","2021-06-16","","Активен","4140","5,13","2021","77,08","85","Высокая","2024-10-01"
"565","Nom_565","Prenom_565","Developpeur","1","Ressources Humaines","2021-06-15","","Активен","4982","5,13","2021","77,92","88,33","Высокая","2024-10-01"
"625","Nom_625","Prenom_625","Finance","3","Informatique","2021-06-14","","Активен","2411","5,13","2021","70,17","79,33","Средняя","2024-10-01"
"62","Nom_62","Prenom_62","Developpeur","1","Ressources Humaines","2021-06-16","","Активен","2421","5,13","2021","77,5","80,67","Высокая","2024-10-01"
"327","Nom_327","Prenom_327","Manager","4","Data & Analytics","2021-06-15","","Активен","1383","5,13","2021","86,33","90,33","Высокая","2024-10-01"
"1052","Nom_1052","Prenom_1052","Analyste","7","Service Client","2021-06-18","","Активен","2092","5,12","2021","83,92","82","Высокая","2024-10-01"
"1024","Nom_1024","Prenom_1024","Analyste","1","Ressources Humaines","2021-06-18","","Активен","3599","5,12","2021","72,08","79,67","Средняя","2024-10-01"
"1196","Nom_1196","Prenom_1196","Manager","7","Service Client","2021-06-17","","Активен","3938","5,12","2021","78,33","83","Высокая","2024-10-01"
"1050","Nom_1050","Prenom_1050","Manager","3","Informatique","2021-06-18","","Активен","1399","5,12","2021","79,17","88,33","Высокая","2024-10-01"
"1248","Nom_1248","Prenom_1248","Finance","1","Ressources Humaines","2021-06-20","","Активен","3769","5,11","2021","82,42","78","Средняя","2024-10-01"
"222","Nom_222","Prenom_222","Developpeur","9","Juridique","2020-12-10","2026-01-14","Уволен","3650","5,1","2020","75,58","74,33","Средняя","2024-10-01"
"592","Nom_592","Prenom_592","Developpeur","1","Ressources Humaines","2021-06-30","","Активен","1329","5,09","2021","77","73","Средняя","2024-10-01"
"762","Nom_762","Prenom_762","Manager","5","Marketing","2021-07-01","","Активен","2817","5,08","2021","74,83","79","Средняя","2024-10-01"
"175","Nom_175","Prenom_175","Developpeur","8","Opérations","2020-07-17","2025-08-12","Уволен","3750","5,07","2020","76,42","68,67","Средняя","2024-10-01"
"1202","Nom_1202","Prenom_1202","Finance","1","Ressources Humaines","2021-07-08","","Активен","1356","5,07","2021","76,83","78","Средняя","2024-10-01"
"680","Nom_680","Prenom_680","Finance","5","Marketing","2021-07-08","","Активен","3202","5,07","2021","72,42","71,33","Средняя","2024-10-01"
"1282","Nom_1282","Prenom_1282","Finance","2","Finance","2021-07-06","","Активен","3762","5,07","2021","82,5","77","Средняя","2024-10-01"
"990","Nom_990","Prenom_990","RH","7","Service Client","2021-07-07","","Активен","2786","5,07","2021","67,08","70,67","Средняя","2024-10-01"
"1122","Nom_1122","Prenom_1122","RH","9","Juridique","2021-07-07","","Активен","1241","5,07","2021","76,08","86","Высокая","2024-10-01"
"1340","Nom_1340","Prenom_1340","Developpeur","4","Data & Analytics","2021-07-11","","Активен","3397","5,06","2021","76,33","66,33","Средняя","2024-10-01"
"471","Nom_471","Prenom_471","RH","8","Opérations","2021-07-09","","Активен","942","5,06","2021","68,67","77","Средняя","2024-10-01"
"897","Nom_897","Prenom_897","Analyste","10","Direction Générale","2021-07-13","","Активен","3337","5,05","2021","74,33","74,67","Средняя","2024-10-01"
"439","Nom_439","Prenom_439","Developpeur","3","Informatique","2021-07-16","","Активен","2773","5,04","2021","71","56,33","Низкая","2024-10-01"
"306","Nom_306","Prenom_306","Finance","9","Juridique","2021-07-17","","Активен","2057","5,04","2021","81,42","86,33","Высокая","2024-10-01"
"139","Nom_139","Prenom_139","Manager","2","Finance","2021-07-18","","Активен","2612","5,04","2021","73,58","79,67","Средняя","2024-10-01"
"892","Nom_892","Prenom_892","Developpeur","1","Ressources Humaines","2021-07-17","","Активен","4842","5,04","2021","72,75","78,67","Средняя","2024-10-01"
"827","Nom_827","Prenom_827","Manager","3","Informatique","2021-07-17","2026-08-05","Активен","3765","5,04","2021","73,67","83,67","Высокая","2024-10-01"
"746","Nom_746","Prenom_746","Developpeur","10","Direction Générale","2021-07-23","","Активен","3606","5,02","2021","67,25","67,67","Средняя","2024-10-01"
"1443","Nom_1443","Prenom_1443","Manager","1","Ressources Humaines","2021-07-24","","Активен","3152","5,02","2021","69,83","80,33","Высокая","2024-10-01"
"530","Nom_530","Prenom_530","Finance","4","Data & Analytics","2021-07-24","","Активен","1107","5,02","2021","72,08","78,67","Средняя","2024-10-01"
"1467","Nom_1467","Prenom_1467","Finance","4","Data & Analytics","2021-07-27","","Активен","2007","5,01","2021","78,67","82,33","Высокая","2024-10-01"
"1210","Nom_1210","Prenom_1210","Manager","8","Opérations","2020-10-07","2025-10-10","Уволен","1638","5,01","2020","75,42","77,33","Средняя","2024-10-01"
