"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"1154","Nom_1154","Prenom_1154","Finance","3","Informatique","2022-03-15","","Активен","2506","4,38","2022","79,67","81,33","Высокая","2024-10-01"
"1155","Nom_1155","Prenom_1155","Finance","4","Data & Analytics","2019-04-21","","Активен","2571","7,28","2019","74,08","66","Средняя","2024-10-01"
"1156","Nom_1156","Prenom_1156","RH","1","Ressources Humaines","2019-08-16","","Активен","1221","6,96","2019","75,75","97,33","Высокая","2024-10-01"
"1157","Nom_1157","Prenom_1157","Analyste","9","Juridique","2019-04-21","","Активен","2009","7,28","2019","76,5","78,33","Средняя","2024-10-01"
"1158","Nom_1158","Prenom_1158","Manager","8","Opérations","2023-02-02","","Активен","1690","3,49","2023","79,42","84","Высокая","2024-10-01"
"1159","Nom_1159","Prenom_1159","Analyste","2","Finance","2019-02-03","","Активен","4067","7,49","2019","76,67","79,67","Средняя","2024-10-01"
"1161","Nom_1161","Prenom_1161","Manager","7","Service Client","2023-12-05","","Активен","4043","2,66","2023","75","66,67","Средняя","2024-10-01"
"1163","Nom_1163","Prenom_1163","RH","1","Ressources Humaines","2021-01-17","","Активен","2249","5,54","2021","75,67","69,67","Средняя","2024-10-01"
"1165","Nom_1165","Prenom_1165","Developpeur","10","Direction Générale","2023-04-27","","Активен","4056","3,26","2023","68,83","79","Средняя","2024-10-01"
"1166","Nom_1166","Prenom_1166","RH","7","Service Client","2020-02-29","","Активен","3956","6,42","2020","67,83","79","Средняя","2024-10-01"
"1167","Nom_1167","Prenom_1167","Developpeur","9","Juridique","2020-09-04","","Активен","2390","5,91","2020","76,17","85,67","Высокая","2024-10-01"
"1168","Nom_1168","Prenom_1168","RH","1","Ressources Humaines","2023-03-22","","Активен","4781","3,36","2023","78,58","87,67","Высокая","2024-10-01"
"1169","Nom_1169","Prenom_1169","RH","2","Finance","2020-11-22","","Активен","2235","5,69","2020","75,25","69","Средняя","2024-10-01"
"1170","Nom_1170","Prenom_1170","Developpeur","9","Juridique","2022-07-29","","Активен","1023","4,01","2022","75,67","67,33","Средняя","2024-10-01"
"1171","Nom_1171","Prenom_1171","Manager","9","Juridique","2022-09-05","","Активен","1019","3,9","2022","69","58","Низкая","2024-10-01"
"1172","Nom_1172","Prenom_1172","Analyste","6","Ventes","2023-10-28","","Активен","2454","2,76","2023","76,67","75,67","Средняя","2024-10-01"
"1173","Nom_1173","Prenom_1173","Finance","6","Ventes","2023-01-06","","Активен","1064","3,57","2023","71,17","65,33","Средняя","2024-10-01"
"1174","Nom_1174","Prenom_1174","RH","4","Data & Analytics","2019-11-11","","Активен","1753","6,72","2019","73,58","77,67","Средняя","2024-10-01"
"1175","Nom_1175","Prenom_1175","Finance","4","Data & Analytics","2021-05-26","","Активен","4533","5,18","2021","69,58","69","Средняя","2024-10-01"
"1176","Nom_1176","Prenom_1176","Developpeur","5","Marketing","2023-10-31","2028-08-26","Активен","3574","2,75","2023","77,92","85","Высокая","2024-10-01"
"1177","Nom_1177","Prenom_1177","Finance","3","Informatique","2022-11-01","","Активен","3924","3,75","2022","79","84","Высокая","2024-10-01"
"1178","Nom_1178","Prenom_1178","Developpeur","1","Ressources Humaines","2022-08-05","","Активен","1279","3,99","2022","72,17","76","Средняя","2024-10-01"
"1179","Nom_1179","Prenom_1179","Finance","1","Ressources Humaines","2022-12-31","","Активен","4314","3,58","2022","70,25","75,67","Средняя","2024-10-01"
"1180","Nom_1180","Prenom_1180","Analyste","7","Service Client","2020-10-23","","Активен","2153","5,77","2020","74,25","79,67","Средняя","2024-10-01"
"1182","Nom_1182","Prenom_1182","Analyste","1","Ressources Humaines","2023-09-30","","Активен","4678","2,84","2023","65,42","57,67","Низкая","2024-10-01"
"1183","Nom_1183","Prenom_1183","Analyste","3","Informatique","2023-05-25","","Активен","1689","3,19","2023","72,83","71,67","Средняя","2024-10-01"
"1184","Nom_1184","Prenom_1184","Analyste","10","Direction Générale","2023-03-07","","Активен","4654","3,4","2023","69,17","75,67","Средняя","2024-10-01"
"1185","Nom_1185","Prenom_1185","Analyste","4","Data & Analytics","2020-09-15","","Активен","1724","5,88","2020","78","70","Средняя","2024-10-01"
"1186","Nom_1186","Prenom_1186","Developpeur","4","Data & Analytics","2020-05-30","","Активен","2970","6,17","2020","74,58","65,67","Средняя","2024-10-01"
"1187","Nom_1187","Prenom_1187","RH","2","Finance","2022-10-05","","Активен","2702","3,82","2022","73,5","83","Высокая","2024-10-01"
"1188","Nom_1188","Prenom_1188","Finance","1","Ressources Humaines","2021-04-22","","Активен","3195","5,28","2021","71,42","62","Средняя","2024-10-01"
"1189","Nom_1189","Prenom_1189","Analyste","3","Informatique","2023-01-09","","Активен","828","3,56","2023","74,08","63,67","Средняя","2024-10-01"
"1190","Nom_1190","Prenom_1190","Developpeur","4","Data & Analytics","2019-12-16","","Активен","834","6,63","2019","71,33","68,67","Средняя","2024-10-01"
"1191","Nom_1191","Prenom_1191","Developpeur","3","Informatique","2023-06-19","","Активен","4389","3,12","2023","72,75","69","Средняя","2024-10-01"
"1192","Nom_1192","Prenom_1192","Developpeur","8","Opérations","2023-08-15","","Активен","3470","2,96","2023","75,17","72","Средняя","2024-10-01"
"1194","Nom_1194","Prenom_1194","Finance","1","Ressources Humaines","2022-03-06","","Активен","1388","4,41","2022","77,5","84,33","Высокая","2024-10-01"
"1195","Nom_1195","Prenom_1195","RH","2","Finance","2021-01-28","","Активен","4018","5,51","2021","73,58","63,67","Средняя","2024-10-01"
"1196","Nom_1196","Prenom_1196","Manager","7","Service Client","2021-06-17","","Активен","3938","5,12","2021","78,33","83","Высокая","2024-10-01"
"1197","Nom_1197","Prenom_1197","Developpeur","4","Data & Analytics","2019-08-31","","Активен","1703","6,92","2019","82,17","79","Средняя","2024-10-01"
"1198","Nom_1198","Prenom_1198","Manager","8","Opérations","2020-06-26","","Активен","4886","6,1","2020","73,5","74,33","Средняя","2024-10-01"
"1199","Nom_1199","Prenom_1199","Analyste","3","Informatique","2021-11-29","2027-02-07","Активен","2969","4,67","2021","73,25","76,33","Средняя","2024-10-01"
"1200","Nom_1200","Prenom_1200","Analyste","6","Ventes","2019-08-17","","Активен","1139","6,96","2019","81,25","76,67","Средняя","2024-10-01"
"1202","Nom_1202","Prenom_1202","Finance","1","Ressources Humaines","2021-07-08","","Активен","1356","5,07","2021","76,83","78","Средняя","2024-10-01"
"1203","Nom_1203","Prenom_1203","Manager","1","Ressources Humaines","2022-05-31","","Активен","3887","4,17","2022","73,75","71,33","Средняя","2024-10-01"
"1204","Nom_1204","Prenom_1204","Finance","8","Opérations","2019-01-06","","Активен","4066","7,57","2019","70,75","69","Средняя","2024-10-01"
"1205","Nom_1205","Prenom_1205","RH","3","Informatique","2022-09-07","","Активен","4367","3,9","2022","76,92","81,67","Высокая","2024-10-01"
"1206","Nom_1206","Prenom_1206","Analyste","5","Marketing","2020-04-12","","Активен","2856","6,3","2020","73,67","72,33","Средняя","2024-10-01"
"1207","Nom_1207","Prenom_1207","Finance","1","Ressources Humaines","2023-10-22","","Активен","4699","2,78","2023","76,5","85,67","Высокая","2024-10-01"
"1208","Nom_1208","Prenom_1208","Finance","5","Marketing","2019-03-16","","Активен","1816","7,38","2019","66,25","69,33","Средняя","2024-10-01"
"1209","Nom_1209","Prenom_1209","Analyste","6","Ventes","2019-01-04","","Активен","2862","7,57","2019","68,08","68,67","Средняя","2024-10-01"
"1211","Nom_1211","Prenom_1211","Analyste","3","Informatique","2019-04-28","","Активен","2437","7,26","2019","76,5","67,33","Средняя","2024-10-01"
"1212","Nom_1212","Prenom_1212","Finance","3","Informatique","2021-05-30","","Активен","4296","5,17","2021","74,25","61,67","Средняя","2024-10-01"
"1213","Nom_1213","Prenom_1213","Manager","10","Direction Générale","2023-06-18","","Активен","2613","3,12","2023","73,75","81,33","Высокая","2024-10-01"
"1214","Nom_1214","Prenom_1214","Manager","9","Juridique","2020-05-18","","Активен","4279","6,2","2020","77","82,67","Высокая","2024-10-01"
"1215","Nom_1215","Prenom_1215","Analyste","4","Data & Analytics","2021-08-04","","Активен","2251","4,99","2021","74,58","79,67","Средняя","2024-10-01"
"1216","Nom_1216","Prenom_1216","Finance","4","Data & Analytics","2020-07-27","","Активен","3113","6,01","2020","72,92","72,67","Средняя","2024-10-01"
"1217","Nom_1217","Prenom_1217","RH","7","Service Client","2023-01-04","","Активен","2314","3,57","2023","70,08","75,33","Средняя","2024-10-01"
"1218","Nom_1218","Prenom_1218","Finance","2","Finance","2019-07-13","","Активен","2031","7,05","2019","66,25","70,33","Средняя","2024-10-01"
"1220","Nom_1220","Prenom_1220","RH","6","Ventes","2020-12-15","","Активен","3799","5,63","2020","77,83","86,33","Высокая","2024-10-01"
"1221","Nom_1221","Prenom_1221","Manager","3","Informatique","2022-11-16","","Активен","4240","3,71","2022","71,17","65,33","Средняя","2024-10-01"
"1222","Nom_1222","Prenom_1222","RH","9","Juridique","2021-11-15","","Активен","4856","4,71","2021","71,75","61","Средняя","2024-10-01"
"1223","Nom_1223","Prenom_1223","Manager","5","Marketing","2022-12-29","","Активен","1105","3,59","2022","76,58","69","Средняя","2024-10-01"
"1224","Nom_1224","Prenom_1224","Manager","8","Opérations","2019-06-22","","Активен","4336","7,11","2019","75,08","82,67","Высокая","2024-10-01"
"1225","Nom_1225","Prenom_1225","RH","7","Service Client","2022-08-16","","Активен","2523","3,96","2022","77,17","79","Средняя","2024-10-01"
"1226","Nom_1226","Prenom_1226","Manager","8","Opérations","2023-07-27","","Активен","2489","3,01","2023","73,75","73","Средняя","2024-10-01"
"1227","Nom_1227","Prenom_1227","Manager","7","Service Client","2019-11-22","","Активен","2317","6,69","2019","74,17","70,67","Средняя","2024-10-01"
"1228","Nom_1228","Prenom_1228","Developpeur","3","Informatique","2022-12-04","","Активен","4717","3,66","2022","76,33","78","Средняя","2024-10-01"
"1229","Nom_1229","Prenom_1229","Finance","2","Finance","2022-02-15","","Активен","1219","4,46","2022","67,58","68,33","Средняя","2024-10-01"
"1230","Nom_1230","Prenom_1230","Finance","7","Service Client","2021-04-15","","Активен","3736","5,3","2021","77,58","67","Средняя","2024-10-01"
"1231","Nom_1231","Prenom_1231","Developpeur","3","Informatique","2023-12-16","","Активен","4662","2,63","2023","76","76","Средняя","2024-10-01"
"1232","Nom_1232","Prenom_1232","RH","3","Informatique","2020-12-24","","Активен","2250","5,6","2020","65,42","77,33","Средняя","2024-10-01"
"1233","Nom_1233","Prenom_1233","Analyste","2","Finance","2019-08-13","","Активен","3896","6,97","2019","73,67","73,33","Средняя","2024-10-01"
"1234","Nom_1234","Prenom_1234","Analyste","4","Data & Analytics","2020-06-15","","Активен","4061","6,13","2020","77,83","58,33","Низкая","2024-10-01"
"1236","Nom_1236","Prenom_1236","Developpeur","1","Ressources Humaines","2019-05-20","","Активен","2669","7,2","2019","78,33","80,33","Высокая","2024-10-01"
"1237","Nom_1237","Prenom_1237","Developpeur","1","Ressources Humaines","2020-07-12","","Активен","2619","6,05","2020","71,58","61,33","Средняя","2024-10-01"
"1239","Nom_1239","Prenom_1239","Analyste","5","Marketing","2019-03-31","","Активен","4315","7,34","2019","75,67","68","Средняя","2024-10-01"
"1241","Nom_1241","Prenom_1241","RH","6","Ventes","2019-11-16","","Активен","3026","6,71","2019","74,17","84,67","Высокая","2024-10-01"
"1242","Nom_1242","Prenom_1242","Analyste","1","Ressources Humaines","2023-04-23","","Активен","1879","3,27","2023","81,58","86,67","Высокая","2024-10-01"
"1243","Nom_1243","Prenom_1243","Analyste","5","Marketing","2019-05-19","","Активен","3579","7,2","2019","74,25","70,33","Средняя","2024-10-01"
"1244","Nom_1244","Prenom_1244","Analyste","9","Juridique","2023-03-15","","Активен","3328","3,38","2023","76,42","71,67","Средняя","2024-10-01"
"1246","Nom_1246","Prenom_1246","Developpeur","6","Ventes","2019-09-16","","Активен","2831","6,87","2019","76,92","70","Средняя","2024-10-01"
"1247","Nom_1247","Prenom_1247","Developpeur","8","Opérations","2023-08-24","","Активен","1122","2,94","2023","68,25","67,67","Средняя","2024-10-01"
"1248","Nom_1248","Prenom_1248","Finance","1","Ressources Humaines","2021-06-20","","Активен","3769","5,11","2021","82,42","78","Средняя","2024-10-01"
"1249","Nom_1249","Prenom_1249","RH","2","Finance","2020-11-20","","Активен","1703","5,69","2020","81,33","82,33","Высокая","2024-10-01"
"1250","Nom_1250","Prenom_1250","RH","9","Juridique","2019-01-10","","Активен","2341","7,56","2019","74,75","79,67","Средняя","2024-10-01"
"1251","Nom_1251","Prenom_1251","Manager","3","Informatique","2019-09-18","","Активен","4303","6,87","2019","79,58","84","Высокая","2024-10-01"
"1252","Nom_1252","Prenom_1252","Developpeur","6","Ventes","2023-08-01","","Активен","3453","3","2023","77,17","85","Высокая","2024-10-01"
"1253","Nom_1253","Prenom_1253","Finance","5","Marketing","2019-06-21","","Активен","3276","7,11","2019","76,42","87,33","Высокая","2024-10-01"
"1254","Nom_1254","Prenom_1254","Finance","2","Finance","2021-06-16","","Активен","4140","5,13","2021","77,08","85","Высокая","2024-10-01"
"1255","Nom_1255","Prenom_1255","RH","7","Service Client","2019-01-13","","Активен","1941","7,55","2019","77,5","83,67","Высокая","2024-10-01"
"1256","Nom_1256","Prenom_1256","Developpeur","4","Data & Analytics","2022-04-06","","Активен","1649","4,32","2022","78,17","74,33","Средняя","2024-10-01"
"1257","Nom_1257","Prenom_1257","Manager","1","Ressources Humaines","2023-07-24","","Активен","1166","3,02","2023","76,33","84,33","Высокая","2024-10-01"
"1258","Nom_1258","Prenom_1258","Developpeur","4","Data & Analytics","2023-06-08","2027-06-14","Активен","3697","3,15","2023","76,58","80,67","Высокая","2024-10-01"
"1259","Nom_1259","Prenom_1259","Analyste","6","Ventes","2019-11-17","","Активен","1889","6,7","2019","70,08","61,67","Средняя","2024-10-01"
"1260","Nom_1260","Prenom_1260","Developpeur","7","Service Client","2022-09-04","","Активен","4841","3,91","2022","78,83","81,33","Высокая","2024-10-01"
"1261","Nom_1261","Prenom_1261","Analyste","7","Service Client","2023-06-25","","Активен","2838","3,1","2023","77,83","80","Высокая","2024-10-01"
"1262","Nom_1262","Prenom_1262","Analyste","7","Service Client","2019-11-25","","Активен","3660","6,68","2019","67,75","62,67","Средняя","2024-10-01"
"1263","Nom_1263","Prenom_1263","Manager","3","Informatique","2021-02-23","","Активен","2654","5,43","2021","73,5","71,67","Средняя","2024-10-01"
"1264","Nom_1264","Prenom_1264","RH","6","Ventes","2021-02-15","","Активен","1294","5,46","2021","67,08","56","Низкая","2024-10-01"
"1266","Nom_1266","Prenom_1266","Analyste","4","Data & Analytics","2023-04-23","","Активен","2584","3,27","2023","77,83","85","Высокая","2024-10-01"
"1267","Nom_1267","Prenom_1267","Developpeur","8","Opérations","2022-12-13","","Активен","4310","3,63","2022","84,58","89","Высокая","2024-10-01"
"1268","Nom_1268","Prenom_1268","RH","2","Finance","2023-06-18","","Активен","4586","3,12","2023","71,25","67,67","Средняя","2024-10-01"
"1269","Nom_1269","Prenom_1269","RH","10","Direction Générale","2022-01-23","","Активен","4930","4,52","2022","78,5","75,33","Средняя","2024-10-01"
"1270","Nom_1270","Prenom_1270","Finance","9","Juridique","2023-05-24","","Активен","1798","3,19","2023","78","85,33","Высокая","2024-10-01"
"1271","Nom_1271","Prenom_1271","RH","9","Juridique","2019-11-14","","Активен","2251","6,71","2019","71,17","72,33","Средняя","2024-10-01"
"1272","Nom_1272","Prenom_1272","Manager","8","Opérations","2019-08-24","","Активен","2551","6,94","2019","76,83","92","Высокая","2024-10-01"
"1273","Nom_1273","Prenom_1273","Analyste","10","Direction Générale","2019-11-30","","Активен","3080","6,67","2019","83,25","84,67","Высокая","2024-10-01"
"1275","Nom_1275","Prenom_1275","Manager","1","Ressources Humaines","2023-01-22","","Активен","4534","3,52","2023","77,42","74,33","Средняя","2024-10-01"
"1276","Nom_1276","Prenom_1276","Developpeur","2","Finance","2022-03-06","","Активен","4146","4,41","2022","74,75","80,67","Высокая","2024-10-01"
"1277","Nom_1277","Prenom_1277","Analyste","6","Ventes","2020-08-10","","Активен","2673","5,97","2020","72,92","75,67","Средняя","2024-10-01"
"1278","Nom_1278","Prenom_1278","RH","10","Direction Générale","2023-04-20","","Активен","4603","3,28","2023","72,25","72,33","Средняя","2024-10-01"
"1279","Nom_1279","Prenom_1279","Analyste","5","Marketing","2020-05-27","","Активен","2779","6,18","2020","80,17","87,33","Высокая","2024-10-01"
"1280","Nom_1280","Prenom_1280","Developpeur","9","Juridique","2022-08-12","","Активен","1498","3,97","2022","77,92","71","Средняя","2024-10-01"
"1281","Nom_1281","Prenom_1281","Finance","5","Marketing","2022-09-05","","Активен","2112","3,9","2022","77,75","74","Средняя","2024-10-01"
"1282","Nom_1282","Prenom_1282","Finance","2","Finance","2021-07-06","","Активен","3762","5,07","2021","82,5","77","Средняя","2024-10-01"
"1283","Nom_1283","Prenom_1283","Finance","10","Direction Générale","2023-05-15","","Активен","3738","3,21","2023","74,25","69","Средняя","2024-10-01"
"1284","Nom_1284","Prenom_1284","RH","4","Data & Analytics","2022-10-04","","Активен","3100","3,82","2022","76,42","73,33","Средняя","2024-10-01"
"1285","Nom_1285","Prenom_1285","Manager","9","Juridique","2023-12-08","","Активен","3997","2,65","2023","74,08","71,67","Средняя","2024-10-01"
"1286","Nom_1286","Prenom_1286","Manager","1","Ressources Humaines","2021-05-22","","Активен","926","5,19","2021","78,92","79,33","Средняя","2024-10-01"
"1287","Nom_1287","Prenom_1287","Analyste","1","Ressources Humaines","2022-06-06","","Активен","1991","4,15","2022","70,83","67,67","Средняя","2024-10-01"
"1288","Nom_1288","Prenom_1288","RH","7","Service Client","2019-09-27","","Активен","3439","6,84","2019","65,5","66,33","Средняя","2024-10-01"
"1289","Nom_1289","Prenom_1289","Finance","3","Informatique","2021-03-08","","Активен","4716","5,4","2021","72,25","77","Средняя","2024-10-01"
"1290","Nom_1290","Prenom_1290","Finance","10","Direction Générale","2022-08-07","","Активен","2166","3,98","2022","74,08","72","Средняя","2024-10-01"
"1291","Nom_1291","Prenom_1291","Developpeur","2","Finance","2020-12-25","","Активен","1819","5,6","2020","77,5","66","Средняя","2024-10-01"
"1292","Nom_1292","Prenom_1292","Developpeur","9","Juridique","2022-04-03","","Активен","4879","4,33","2022","72,25","74,67","Средняя","2024-10-01"
"1293","Nom_1293","Prenom_1293","Finance","3","Informatique","2019-01-05","","Активен","1484","7,57","2019","72,92","71","Средняя","2024-10-01"
"1294","Nom_1294","Prenom_1294","Finance","2","Finance","2021-04-30","","Активен","4429","5,25","2021","82,25","82","Высокая","2024-10-01"
"1296","Nom_1296","Prenom_1296","Manager","10","Direction Générale","2019-03-19","","Активен","2262","7,37","2019","71","66,33","Средняя","2024-10-01"
"1297","Nom_1297","Prenom_1297","Developpeur","6","Ventes","2022-12-04","","Активен","4886","3,66","2022","81","79","Средняя","2024-10-01"
"1298","Nom_1298","Prenom_1298","Manager","6","Ventes","2020-07-27","","Активен","3061","6,01","2020","77,17","89,33","Высокая","2024-10-01"
"1299","Nom_1299","Prenom_1299","RH","10","Direction Générale","2019-05-12","","Активен","4980","7,22","2019","82,58","86,33","Высокая","2024-10-01"
"1300","Nom_1300","Prenom_1300","Finance","7","Service Client","2020-08-23","","Активен","3641","5,94","2020","80,75","89,67","Высокая","2024-10-01"
"1301","Nom_1301","Prenom_1301","Manager","7","Service Client","2023-11-08","","Активен","2567","2,73","2023","70","64","Средняя","2024-10-01"
"1302","Nom_1302","Prenom_1302","Finance","6","Ventes","2021-12-01","","Активен","4980","4,67","2021","74,83","76,67","Средняя","2024-10-01"
"1303","Nom_1303","Prenom_1303","Finance","4","Data & Analytics","2019-03-30","","Активен","4360","7,34","2019","81,5","82,33","Высокая","2024-10-01"
"1305","Nom_1305","Prenom_1305","Manager","6","Ventes","2019-10-23","","Активен","1426","6,77","2019","75","81","Высокая","2024-10-01"
"1306","Nom_1306","Prenom_1306","Manager","4","Data & Analytics","2022-08-11","","Активен","4959","3,97","2022","69,92","67,33","Средняя","2024-10-01"
"1307","Nom_1307","Prenom_1307","Finance","3","Informatique","2020-09-07","","Активен","4214","5,9","2020","74,92","68","Средняя","2024-10-01"
"1308","Nom_1308","Prenom_1308","RH","4","Data & Analytics","2023-03-30","","Активен","2175","3,34","2023","70,25","71","Средняя","2024-10-01"
"1310","Nom_1310","Prenom_1310","Finance","2","Finance","2023-09-11","","Активен","1290","2,89","2023","81,08","83,33","Высокая","2024-10-01"
"1311","Nom_1311","Prenom_1311","Developpeur","5","Marketing","2023-07-19","","Активен","4529","3,04","2023","78,67","83","Высокая","2024-10-01"
"1312","Nom_1312","Prenom_1312","Developpeur","2","Finance","2020-02-26","","Активен","4334","6,43","2020","75,5","82,67","Высокая","2024-10-01"
"1313","Nom_1313","Prenom_1313","Analyste","6","Ventes","2021-11-12","","Активен","4096","4,72","2021","65,83","64","Средняя","2024-10-01"
"1314","Nom_1314","Prenom_1314","RH","3","Informatique","2020-07-28","","Активен","2740","6,01","2020","74,58","87,33","Высокая","2024-10-01"
"1315","Nom_1315","Prenom_1315","Finance","6","Ventes","2019-05-23","","Активен","2682","7,19","2019","65,83","67","Средняя","2024-10-01"
"1316","Nom_1316","Prenom_1316","Manager","10","Direction Générale","2021-09-19","","Активен","3787","4,87","2021","77,83","76","Средняя","2024-10-01"
"1317","Nom_1317","Prenom_1317","Analyste","9","Juridique","2020-10-26","","Активен","3959","5,76","2020","72,83","71,67","Средняя","2024-10-01"
"1318","Nom_1318","Prenom_1318","RH","1","Ressources Humaines","2019-05-25","","Активен","1481","7,19","2019","70,83","61,67","Средняя","2024-10-01"
"1319","Nom_1319","Prenom_1319","Manager","6","Ventes","2022-06-02","","Активен","1873","4,16","2022","82,42","85,33","Высокая","2024-10-01"
"1320","Nom_1320","Prenom_1320","Developpeur","9","Juridique","2021-10-03","","Активен","3187","4,83","2021","68,08","59,67","Низкая","2024-10-01"
"1322","Nom_1322","Prenom_1322","Manager","2","Finance","2021-03-31","","Активен","3493","5,34","2021","79,25","71,67","Средняя","2024-10-01"
"1323","Nom_1323","Prenom_1323","Analyste","4","Data & Analytics","2023-06-28","","Активен","2170","3,09","2023","67,33","68,67","Средняя","2024-10-01"
"1325","Nom_1325","Prenom_1325","Finance","3","Informatique","2021-11-28","","Активен","3380","4,67","2021","79,5","79","Средняя","2024-10-01"
"1327","Nom_1327","Prenom_1327","Manager","9","Juridique","2023-07-28","","Активен","4048","3,01","2023","76,08","66","Средняя","2024-10-01"
"1328","Nom_1328","Prenom_1328","Developpeur","10","Direction Générale","2020-08-01","","Активен","4531","6","2020","69,67","82","Высокая","2024-10-01"
"1329","Nom_1329","Prenom_1329","Analyste","5","Marketing","2020-01-26","","Активен","4629","6,51","2020","75,92","78","Средняя","2024-10-01"
"1330","Nom_1330","Prenom_1330","Finance","6","Ventes","2022-04-17","","Активен","2427","4,29","2022","73,33","87,67","Высокая","2024-10-01"
"1331","Nom_1331","Prenom_1331","Analyste","3","Informatique","2020-07-07","","Активен","4272","6,07","2020","66,67","59","Низкая","2024-10-01"
"1332","Nom_1332","Prenom_1332","RH","5","Marketing","2023-01-11","","Активен","827","3,55","2023","74,58","69,33","Средняя","2024-10-01"
"1333","Nom_1333","Prenom_1333","RH","8","Opérations","2023-03-04","","Активен","2785","3,41","2023","68,17","69,67","Средняя","2024-10-01"
"1334","Nom_1334","Prenom_1334","Developpeur","6","Ventes","2021-11-04","","Активен","4953","4,74","2021","66","59,33","Низкая","2024-10-01"
"1335","Nom_1335","Prenom_1335","Developpeur","4","Data & Analytics","2023-07-05","","Активен","2321","3,07","2023","76,25","65","Средняя","2024-10-01"
"1336","Nom_1336","Prenom_1336","Developpeur","2","Finance","2023-08-20","","Активен","1096","2,95","2023","71,75","67,33","Средняя","2024-10-01"
"1337","Nom_1337","Prenom_1337","RH","9","Juridique","2022-08-05","","Активен","2981","3,99","2022","79,42","79,33","Средняя","2024-10-01"
"1338","Nom_1338","Prenom_1338","Analyste","1","Ressources Humaines","2020-04-22","","Активен","4202","6,28","2020","76,92","75","Средняя","2024-10-01"
"1339","Nom_1339","Prenom_1339","Analyste","1","Ressources Humaines","2022-06-08","","Активен","3096","4,15","2022","78,08","80","Высокая","2024-10-01"
"1340","Nom_1340","Prenom_1340","Developpeur","4","Data & Analytics","2021-07-11","","Активен","3397","5,06","2021","76,33","66,33","Средняя","2024-10-01"
"1341","Nom_1341","Prenom_1341","Finance","7","Service Client","2020-02-24","","Активен","1701","6,43","2020","73,25","72,33","Средняя","2024-10-01"
"1342","Nom_1342","Prenom_1342","Analyste","1","Ressources Humaines","2019-06-06","","Активен","1898","7,15","2019","67,42","64","Средняя","2024-10-01"
"1345","Nom_1345","Prenom_1345","Manager","3","Informatique","2022-01-25","","Активен","2178","4,51","2022","75,75","71,33","Средняя","2024-10-01"
"1347","Nom_1347","Prenom_1347","Finance","10","Direction Générale","2021-09-23","","Активен","4535","4,85","2021","73,33","64,33","Средняя","2024-10-01"
"1348","Nom_1348","Prenom_1348","Developpeur","4","Data & Analytics","2022-12-05","","Активен","2064","3,66","2022","72,08","67,67","Средняя","2024-10-01"
"1349","Nom_1349","Prenom_1349","RH","9","Juridique","2021-08-08","","Активен","2707","4,98","2021","68,75","68,33","Средняя","2024-10-01"
"1350","Nom_1350","Prenom_1350","Finance","10","Direction Générale","2019-10-16","","Активен","1858","6,79","2019","77,25","75","Средняя","2024-10-01"
"1351","Nom_1351","Prenom_1351","RH","6","Ventes","2022-07-01","","Активен","3549","4,08","2022","81,33","81,33","Высокая","2024-10-01"
"1352","Nom_1352","Prenom_1352","RH","6","Ventes","2019-07-15","","Активен","2848","7,05","2019","79,83","71,33","Средняя","2024-10-01"
"1353","Nom_1353","Prenom_1353","Developpeur","1","Ressources Humaines","2020-08-20","","Активен","3276","5,95","2020","78,67","80,67","Высокая","2024-10-01"
"1354","Nom_1354","Prenom_1354","Manager","10","Direction Générale","2023-03-26","","Активен","4816","3,35","2023","77","78,67","Средняя","2024-10-01"
"1355","Nom_1355","Prenom_1355","Developpeur","2","Finance","2020-05-31","","Активен","3997","6,17","2020","71,75","75","Средняя","2024-10-01"
"1356","Nom_1356","Prenom_1356","Finance","6","Ventes","2023-07-17","","Активен","4353","3,04","2023","78,17","83,33","Высокая","2024-10-01"
"1357","Nom_1357","Prenom_1357","Finance","2","Finance","2021-05-14","","Активен","2561","5,22","2021","71,58","75","Средняя","2024-10-01"
"1358","Nom_1358","Prenom_1358","Finance","3","Informatique","2022-02-15","","Активен","1020","4,46","2022","71,92","56,33","Низкая","2024-10-01"
"1359","Nom_1359","Prenom_1359","Developpeur","4","Data & Analytics","2021-03-16","","Активен","3688","5,38","2021","73,67","81","Высокая","2024-10-01"
"1360","Nom_1360","Prenom_1360","RH","5","Marketing","2022-03-28","","Активен","2464","4,34","2022","75,75","79,67","Средняя","2024-10-01"
"1361","Nom_1361","Prenom_1361","RH","9","Juridique","2021-03-25","","Активен","4786","5,35","2021","72,25","82,67","Высокая","2024-10-01"
"1362","Nom_1362","Prenom_1362","Analyste","4","Data & Analytics","2019-08-16","","Активен","3777","6,96","2019","78,08","79","Средняя","2024-10-01"
"1363","Nom_1363","Prenom_1363","Finance","9","Juridique","2019-08-04","","Активен","2671","6,99","2019","67,92","81","Высокая","2024-10-01"
"1364","Nom_1364","Prenom_1364","RH","10","Direction Générale","2021-08-05","","Активен","2262","4,99","2021","72,83","72,67","Средняя","2024-10-01"
